,_id,index_price,strike,interest_rate,maturity,is_call,tau,mark_iv,date,moneyness,instrument_name,days_to_maturity,maturitydate_char,timestamp,underlying_price,instrument_price
14704,6065abd8a7ec8c3a5f748815,58348.65,55000.0,1.02537065,3APR21,0,0.0055,72.1,2021-04-01 13:17:44.239,0.94,BTC-3APR21-55000-P,2,2021-04-03,1617275864239,58619.85,146.549625
14707,6065abd8a7ec8c3a5f748816,58354.16,60000.0,1.02537065,16APR21,1,0.0411,69.12,2021-04-01 13:17:44.683,1.03,BTC-16APR21-60000-C,15,2021-04-16,1617275864683,59514.46,3139.3877649999995
14708,6065abd9a7ec8c3a5f748819,58356.03,61000.0,1.02537065,3APR21,0,0.0055,66.54,2021-04-01 13:17:45.687,1.05,BTC-3APR21-61000-P,2,2021-04-03,1617275865687,58625.77,3048.54004
14709,6065abdaa7ec8c3a5f74881a,58356.03,50000.0,1.02537065,25MAR22,0,0.9808,76.83,2021-04-01 13:17:45.690,0.86,BTC-25MAR22-50000-P,358,2022-03-25,1617275865690,71905.53,9060.09678
14711,6065abdba7ec8c3a5f74881c,58356.19,52000.0,1.02537065,2APR21,1,0.0027,131.44,2021-04-01 13:17:46.800,0.89,BTC-2APR21-52000-C,1,2021-04-02,1617275866800,58549.75,6586.846875
14712,6065abdba7ec8c3a5f74881d,58356.19,62000.0,1.02537065,2APR21,0,0.0027,81.06,2021-04-01 13:17:47.509,1.06,BTC-2APR21-62000-P,1,2021-04-02,1617275867509,58549.91,3644.7318975
14713,6065abdca7ec8c3a5f74881e,58355.73,70000.0,1.02537065,16APR21,0,0.0411,79.09,2021-04-01 13:17:47.700,1.2,BTC-16APR21-70000-P,15,2021-04-16,1617275867700,59522.38,6249.849899999999
14715,6065abdca7ec8c3a5f748820,58355.94,68000.0,1.02537065,9APR21,1,0.0219,76.77,2021-04-01 13:17:48.707,1.17,BTC-9APR21-68000-C,8,2021-04-09,1617275868707,59099.38,369.371125
14720,6065abdfa7ec8c3a5f748826,58354.56,59000.0,1.02537065,3APR21,1,0.0055,65.01,2021-04-01 13:17:50.721,1.01,BTC-3APR21-59000-C,2,2021-04-03,1617275870721,58626.9,864.7467750000001
14722,6065abe0a7ec8c3a5f748828,58345.64,64000.0,1.02537065,3APR21,1,0.0055,78.2,2021-04-01 13:17:51.731,1.1,BTC-3APR21-64000-C,2,2021-04-03,1617275871731,58627.13,87.940695
14724,6065abe1a7ec8c3a5f74882b,58343.42,50000.0,1.02537065,24SEP21,1,0.4822,79.76,2021-04-01 13:17:52.735,0.86,BTC-24SEP21-50000-C,176,2021-09-24,1617275872735,66034.35,22616.764875
14729,6065abe3a7ec8c3a5f74882f,58341.66,48000.0,1.02537065,16APR21,0,0.0411,84.75,2021-04-01 13:17:54.749,0.82,BTC-16APR21-48000-P,15,2021-04-16,1617275874749,59512.05,446.340375
14734,6065abe4a7ec8c3a5f748833,58322.6,75000.0,1.02537065,16APR21,1,0.0411,84.93,2021-04-01 13:17:56.763,1.29,BTC-16APR21-75000-C,15,2021-04-16,1617275876763,59509.33,476.07464000000004
14735,6065abe5a7ec8c3a5f748834,58322.6,66000.0,1.02537065,2APR21,1,0.0027,81.16,2021-04-01 13:17:56.768,1.13,BTC-2APR21-66000-C,1,2021-04-02,1617275876768,58513.1,14.628275
14737,6065abe5a7ec8c3a5f748835,58318.72,68000.0,1.02537065,30APR21,0,0.0795,78.31,2021-04-01 13:17:57.774,1.17,BTC-30APR21-68000-P,29,2021-04-30,1617275877774,60338.14,9111.05914
14738,6065abe6a7ec8c3a5f748837,58318.72,50000.0,1.02537065,30APR21,0,0.0795,75.77,2021-04-01 13:17:58.167,0.86,BTC-30APR21-50000-P,29,2021-04-30,1617275878167,60338.14,1206.7628
14741,6065abe7a7ec8c3a5f74883a,58316.75,72000.0,1.02537065,24SEP21,1,0.4822,82.22,2021-04-01 13:17:59.300,1.23,BTC-24SEP21-72000-C,176,2021-09-24,1617275879300,66002.59,12655.996632499999
14749,6065abeaa7ec8c3a5f748842,58315.38,62000.0,1.02537065,16APR21,0,0.0411,71.92,2021-04-01 13:18:02.805,1.06,BTC-16APR21-62000-P,15,2021-04-16,1617275882805,59491.36,4863.41868
14751,6065abeba7ec8c3a5f748843,58315.38,65000.0,1.02537065,9APR21,1,0.0219,73.39,2021-04-01 13:18:03.058,1.11,BTC-9APR21-65000-C,8,2021-04-09,1617275883058,59068.08,694.0499400000001
14752,6065abeca7ec8c3a5f748845,58312.26,50000.0,1.02537065,25JUN21,0,0.2329,78.59,2021-04-01 13:18:03.812,0.86,BTC-25JUN21-50000-P,85,2021-06-25,1617275883812,62330.56,3630.75512
14753,6065abeca7ec8c3a5f748846,58312.26,61000.0,1.02537065,2APR21,0,0.0027,71.63,2021-04-01 13:18:03.815,1.05,BTC-2APR21-61000-P,1,2021-04-02,1617275883815,58496.67,2588.4776475
14765,6065abf1a7ec8c3a5f748851,58310.19,48000.0,1.02537065,9APR21,0,0.0219,94.44,2021-04-01 13:18:08.935,0.82,BTC-9APR21-48000-P,8,2021-04-09,1617275888935,59057.03,221.46386249999998
14766,6065abf2a7ec8c3a5f748854,58306.36,68000.0,1.02537065,30APR21,1,0.0795,78.3,2021-04-01 13:18:09.879,1.17,BTC-30APR21-68000-C,29,2021-04-30,1617275889879,60324.14,2563.77595
14767,6065abf1a7ec8c3a5f748853,58306.36,65000.0,1.02537065,28MAY21,1,0.1562,77.74,2021-04-01 13:18:09.884,1.11,BTC-28MAY21-65000-C,57,2021-05-28,1617275889884,61326.05,6009.9529
14768,6065abf2a7ec8c3a5f748855,58306.36,45000.0,1.02537065,28MAY21,0,0.1562,80.75,2021-04-01 13:18:10.259,0.77,BTC-28MAY21-45000-P,57,2021-05-28,1617275890259,61326.05,1456.4936875
14769,6065abf3a7ec8c3a5f748857,58312.75,64000.0,1.02537065,31DEC21,0,0.7507,80.61,2021-04-01 13:18:10.888,1.1,BTC-31DEC21-64000-P,274,2021-12-31,1617275890888,69139.14,15711.869565
14773,6065abf4a7ec8c3a5f74885a,58311.62,45000.0,1.02537065,9APR21,0,0.0219,108.89,2021-04-01 13:18:11.897,0.77,BTC-9APR21-45000-P,8,2021-04-09,1617275891897,59059.78,147.64945
14774,6065abf5a7ec8c3a5f74885c,58312.53,50000.0,1.02537065,16APR21,0,0.0411,77.85,2021-04-01 13:18:12.904,0.86,BTC-16APR21-50000-P,15,2021-04-16,1617275892904,59481.13,579.9410175
14775,6065abf5a7ec8c3a5f74885b,58312.53,60000.0,1.02537065,16APR21,0,0.0411,69.14,2021-04-01 13:18:12.910,1.03,BTC-16APR21-60000-P,15,2021-04-16,1617275892910,59481.13,3553.9975175
14777,6065abf6a7ec8c3a5f74885e,58317.78,46000.0,1.02537065,16APR21,0,0.0411,91.53,2021-04-01 13:18:13.910,0.79,BTC-16APR21-46000-P,15,2021-04-16,1617275893910,59482.11,356.89266
14778,6065abf6a7ec8c3a5f74885f,58317.78,62000.0,1.02537065,16APR21,1,0.0411,71.91,2021-04-01 13:18:14.310,1.06,BTC-16APR21-62000-C,15,2021-04-16,1617275894310,59482.11,2379.2844
14784,6065abf9a7ec8c3a5f748866,58328.17,60000.0,1.02537065,2APR21,1,0.0027,67.04,2021-04-01 13:18:16.930,1.03,BTC-2APR21-60000-C,1,2021-04-02,1617275896930,58508.81,248.6624425
14796,6065abfda7ec8c3a5f748870,58341.77,54000.0,1.02537065,16APR21,1,0.0411,69.63,2021-04-01 13:18:20.962,0.93,BTC-16APR21-54000-C,15,2021-04-16,1617275900962,59505.96,7081.20924
14797,6065abfea7ec8c3a5f748872,58346.81,57000.0,1.02537065,2APR21,1,0.0027,65.25,2021-04-01 13:18:21.963,0.98,BTC-2APR21-57000-C,1,2021-04-02,1617275901963,58518.28,1726.28926
14803,6065ac00a7ec8c3a5f748878,58353.74,72000.0,1.02537065,30APR21,1,0.0795,80.63,2021-04-01 13:18:24.522,1.23,BTC-30APR21-72000-C,29,2021-04-30,1617275904522,60369.48,1856.3615100000002
14804,6065ac00a7ec8c3a5f748879,58365.68,52000.0,1.02537065,9APR21,0,0.0219,76.36,2021-04-01 13:18:24.984,0.89,BTC-9APR21-52000-P,8,2021-04-09,1617275904984,59086.83,384.064395
14808,6065ac02a7ec8c3a5f74887d,58364.65,52000.0,1.02537065,25JUN21,1,0.2329,78.41,2021-04-01 13:18:26.039,0.89,BTC-25JUN21-52000-C,85,2021-06-25,1617275906039,62377.62,14705.523915000002
14810,6065ac03a7ec8c3a5f748880,58367.0,68000.0,1.02537065,2APR21,0,0.0027,81.18,2021-04-01 13:18:27.001,1.17,BTC-2APR21-68000-P,1,2021-04-02,1617275907001,58540.65,0.0
14817,6065ac06a7ec8c3a5f748886,58369.2,50000.0,1.02537065,16APR21,1,0.0411,77.85,2021-04-01 13:18:30.019,0.86,BTC-16APR21-50000-C,15,2021-04-16,1617275910019,59525.19,10119.282299999999
14821,6065ac07a7ec8c3a5f748889,58372.74,60000.0,1.02537065,2APR21,0,0.0027,67.04,2021-04-01 13:18:31.044,1.03,BTC-2APR21-60000-P,1,2021-04-02,1617275911044,58547.48,1683.24005
14823,6065ac08a7ec8c3a5f74888c,58374.43,45000.0,1.02537065,28MAY21,1,0.1562,80.75,2021-04-01 13:18:32.038,0.77,BTC-28MAY21-45000-C,57,2021-05-28,1617275912038,61380.64,18322.121039999998
14824,6065ac09a7ec8c3a5f74888d,58374.63,50000.0,1.02537065,9APR21,0,0.0219,84.86,2021-04-01 13:18:33.040,0.86,BTC-9APR21-50000-P,8,2021-04-09,1617275913040,59106.16,280.75426000000004
14827,6065ac0aa7ec8c3a5f748890,58374.51,62000.0,1.02537065,3APR21,1,0.0055,68.73,2021-04-01 13:18:34.049,1.06,BTC-3APR21-62000-C,2,2021-04-03,1617275914049,58628.91,190.5439575
14836,6065ac0da7ec8c3a5f748897,58376.81,70000.0,1.02537065,28MAY21,0,0.1562,80.02,2021-04-01 13:18:37.072,1.2,BTC-28MAY21-70000-P,57,2021-05-28,1617275917072,61379.83,12859.074385
14842,6065ac10a7ec8c3a5f74889e,58378.46,50000.0,1.02537065,2APR21,0,0.0027,132.22,2021-04-01 13:18:40.093,0.86,BTC-2APR21-50000-P,1,2021-04-02,1617275920093,58553.84,29.27692
14844,6065ac11a7ec8c3a5f7488a1,58373.9,59000.0,1.02537065,2APR21,1,0.0027,65.05,2021-04-01 13:18:41.096,1.01,BTC-2APR21-59000-C,1,2021-04-02,1617275921096,58556.01,512.3650875000001
14847,6065ac12a7ec8c3a5f7488a4,58374.81,52000.0,1.02537065,9APR21,1,0.0219,76.35,2021-04-01 13:18:42.236,0.89,BTC-9APR21-52000-C,8,2021-04-09,1617275922236,59101.69,7491.1392075
14851,6065ac14a7ec8c3a5f7488a8,58377.47,66000.0,1.02537065,3APR21,1,0.0055,89.64,2021-04-01 13:18:44.121,1.13,BTC-3APR21-66000-C,2,2021-04-03,1617275924121,58634.87,58.63487000000001
14854,6065ac625913664c58d401f7,58355.47,56000.0,1.02537065,16APR21,0,0.0411,67.95,2021-04-01 13:20:02.264,0.96,BTC-16APR21-56000-P,15,2021-04-16,1617276002264,59514.29,1696.157265
14856,6065ac625913664c58d401f8,58345.2,70000.0,1.02537065,2APR21,1,0.0027,81.25,2021-04-01 13:20:02.673,1.2,BTC-2APR21-70000-C,1,2021-04-02,1617276002673,58532.35,14.6330875
14858,6065ac645913664c58d401fb,58341.11,53000.0,1.02537065,3APR21,0,0.0055,86.84,2021-04-01 13:20:03.687,0.91,BTC-3APR21-53000-P,2,2021-04-03,1617276003687,58611.89,87.91783500000001
14860,6065ac645913664c58d401fd,58339.29,72000.0,1.02537065,2APR21,0,0.0027,81.31,2021-04-01 13:20:04.690,1.23,BTC-2APR21-72000-P,1,2021-04-02,1617276004690,58526.34,0.0
14861,6065ac655913664c58d401fe,58339.29,68000.0,1.02537065,25JUN21,0,0.2329,80.26,2021-04-01 13:20:04.693,1.17,BTC-25JUN21-68000-P,85,2021-06-25,1617276004693,62372.66,12942.32695
14867,6065ac675913664c58d40203,58339.74,46000.0,1.02537065,16APR21,1,0.0411,91.44,2021-04-01 13:20:06.708,0.79,BTC-16APR21-46000-C,15,2021-04-16,1617276006708,59500.63,5756.6859525
14868,6065ac675913664c58d40205,58339.88,56000.0,1.02537065,9APR21,0,0.0219,67.01,2021-04-01 13:20:07.710,0.96,BTC-9APR21-56000-P,8,2021-04-09,1617276007710,59087.14,1048.796735
14872,6065ac695913664c58d40208,58338.55,56000.0,1.02537065,9APR21,1,0.0219,67.01,2021-04-01 13:20:09.149,0.96,BTC-9APR21-56000-C,8,2021-04-09,1617276009149,59087.84,4150.92076
14873,6065ac6a5913664c58d4020a,58324.16,50000.0,1.02537065,25JUN21,1,0.2329,78.58,2021-04-01 13:20:09.754,0.86,BTC-25JUN21-50000-C,85,2021-06-25,1617276009754,62355.54,16103.318205000001
14875,6065ac6a5913664c58d4020c,58320.59,60000.0,1.02537065,30APR21,0,0.0795,73.4,2021-04-01 13:20:10.760,1.03,BTC-30APR21-60000-P,29,2021-04-30,1617276010760,60317.22,4749.981075
14879,6065ac6c5913664c58d40210,58320.27,64000.0,1.02537065,24SEP21,0,0.4822,80.88,2021-04-01 13:20:11.793,1.1,BTC-24SEP21-64000-P,176,2021-09-24,1617276011793,66027.37,13337.52874
14880,6065ac6d5913664c58d40212,58319.87,50000.0,1.02537065,30APR21,1,0.0795,75.64,2021-04-01 13:20:12.776,0.86,BTC-30APR21-50000-C,29,2021-04-30,1617276012776,60316.27,12168.807472499999
14881,6065ac6c5913664c58d40211,58319.87,60000.0,1.02537065,25JUN21,0,0.2329,78.14,2021-04-01 13:20:12.779,1.03,BTC-25JUN21-60000-P,85,2021-06-25,1617276012779,62348.5,7980.608
14885,6065ac6e5913664c58d40216,58320.29,48000.0,1.02537065,30APR21,0,0.0795,78.56,2021-04-01 13:20:14.788,0.82,BTC-30APR21-48000-P,29,2021-04-30,1617276014788,60319.22,919.868105
14887,6065ac6f5913664c58d40218,58320.29,65000.0,1.02537065,16APR21,1,0.0411,74.57,2021-04-01 13:20:15.471,1.11,BTC-16APR21-65000-C,15,2021-04-16,1617276015471,59485.98,1606.12146
14889,6065ac705913664c58d4021a,58321.87,56000.0,1.02537065,2APR21,1,0.0027,70.63,2021-04-01 13:20:15.800,0.96,BTC-2APR21-56000-C,1,2021-04-02,1617276015800,58507.47,2632.83615
14890,6065ac715913664c58d4021b,58325.02,66000.0,1.02537065,9APR21,0,0.0219,74.32,2021-04-01 13:20:16.804,1.13,BTC-9APR21-66000-P,8,2021-04-09,1617276016804,59071.71,7383.96375
14901,6065ac755913664c58d40226,58334.77,54000.0,1.02537065,9APR21,0,0.0219,70.25,2021-04-01 13:20:20.836,0.93,BTC-9APR21-54000-P,8,2021-04-09,1617276020836,59082.75,605.5981875
14904,6065ac765913664c58d40229,58334.23,66000.0,1.02537065,9APR21,1,0.0219,74.33,2021-04-01 13:20:22.845,1.13,BTC-9APR21-66000-C,8,2021-04-09,1617276022845,59081.84,561.27748
14906,6065ac775913664c58d4022b,58336.26,58000.0,1.02537065,2APR21,1,0.0027,65.04,2021-04-01 13:20:23.851,0.99,BTC-2APR21-58000-C,1,2021-04-02,1617276023851,58521.6,994.8671999999999
14908,6065ac785913664c58d4022c,58336.26,44000.0,1.02537065,25JUN21,0,0.2329,82.16,2021-04-01 13:20:23.856,0.75,BTC-25JUN21-44000-P,85,2021-06-25,1617276023856,62355.34,2120.08156
14909,6065ac795913664c58d4022e,58335.46,64000.0,1.02537065,9APR21,1,0.0219,72.4,2021-04-01 13:20:24.862,1.1,BTC-9APR21-64000-C,8,2021-04-09,1617276024862,59081.88,841.91679
14910,6065ac795913664c58d4022f,58335.46,58000.0,1.02537065,2APR21,0,0.0027,65.04,2021-04-01 13:20:24.873,0.99,BTC-2APR21-58000-P,1,2021-04-02,1617276024873,58522.62,453.55030500000004
14912,6065ac7a5913664c58d40232,58335.6,53000.0,1.02537065,3APR21,1,0.0055,86.83,2021-04-01 13:20:25.870,0.91,BTC-3APR21-53000-C,2,2021-04-03,1617276025870,58602.4,0.0
14917,6065ac7c5913664c58d40237,58330.26,64000.0,1.02537065,16APR21,1,0.0411,73.76,2021-04-01 13:20:27.880,1.1,BTC-16APR21-64000-C,15,2021-04-16,1617276027880,59497.45,1829.5465875
14920,6065ac7d5913664c58d40239,58329.25,62000.0,1.02537065,9APR21,0,0.0219,71.07,2021-04-01 13:20:28.920,1.06,BTC-9APR21-62000-P,8,2021-04-09,1617276028920,59074.42,2038.0674900000001
14921,6065ac7e5913664c58d4023a,58321.96,56000.0,1.02537065,16APR21,1,0.0411,67.94,2021-04-01 13:20:29.894,0.96,BTC-16APR21-56000-C,15,2021-04-16,1617276029894,59492.78,6008.77078
14922,6065ac7e5913664c58d4023b,58321.96,55000.0,1.02537065,28MAY21,1,0.1562,73.94,2021-04-01 13:20:29.898,0.94,BTC-28MAY21-55000-C,57,2021-05-28,1617276029898,61337.85,10611.448049999999
14928,6065ac805913664c58d40241,58320.36,48000.0,1.02537065,25JUN21,1,0.2329,79.45,2021-04-01 13:20:32.709,0.82,BTC-25JUN21-48000-C,85,2021-06-25,1617276032709,62335.22,17672.034870000003
14929,6065ac815913664c58d40242,58316.76,52000.0,1.02537065,16APR21,1,0.0411,73.06,2021-04-01 13:20:32.915,0.89,BTC-16APR21-52000-C,15,2021-04-16,1617276032915,59485.14,8818.672005
14930,6065ac815913664c58d40243,58316.76,54000.0,1.02537065,3APR21,0,0.0055,80.36,2021-04-01 13:20:32.922,0.93,BTC-3APR21-54000-P,2,2021-04-03,1617276032922,58587.48,117.17496000000001
14932,6065ac825913664c58d40245,58313.3,72000.0,1.02537065,25JUN21,0,0.2329,81.62,2021-04-01 13:20:33.931,1.23,BTC-25JUN21-72000-P,85,2021-06-25,1617276033931,62328.8,12933.226
14935,6065ac835913664c58d40248,58307.03,56000.0,1.02537065,3APR21,0,0.0055,65.92,2021-04-01 13:20:35.261,0.96,BTC-3APR21-56000-P,2,2021-04-03,1617276035261,58580.76,234.32304
14936,6065ac845913664c58d40249,58299.55,42000.0,1.02537065,2APR21,1,0.0027,134.49,2021-04-01 13:20:35.937,0.72,BTC-2APR21-42000-C,1,2021-04-02,1617276035937,58494.89,18118.7921775
14938,6065ac845913664c58d4024b,58290.79,48000.0,1.02537065,2APR21,0,0.0027,132.9,2021-04-01 13:20:36.945,0.82,BTC-2APR21-48000-P,1,2021-04-02,1617276036945,58478.79,14.619697500000001
14939,6065ac855913664c58d4024d,58290.79,64000.0,1.02537065,9APR21,0,0.0219,72.39,2021-04-01 13:20:36.948,1.1,BTC-9APR21-64000-P,8,2021-04-09,1617276036948,59046.6,5742.281849999999
14940,6065ac855913664c58d4024c,58290.79,59000.0,1.02537065,3APR21,0,0.0055,65.01,2021-04-01 13:20:36.995,1.01,BTC-3APR21-59000-P,2,2021-04-03,1617276036995,58567.29,1288.48038
14943,6065ac875913664c58d40250,58289.44,75000.0,1.02537065,16APR21,0,0.0411,84.85,2021-04-01 13:20:38.957,1.29,BTC-16APR21-75000-P,15,2021-04-16,1617276038957,59458.33,8918.7495
14949,6065ac895913664c58d40255,58290.26,56000.0,1.02537065,2APR21,0,0.0027,70.54,2021-04-01 13:20:40.975,0.96,BTC-2APR21-56000-P,1,2021-04-02,1617276040975,58479.78,87.71967
14950,6065ac8a5913664c58d40258,58291.15,56000.0,1.02537065,30APR21,0,0.0795,71.87,2021-04-01 13:20:41.978,0.96,BTC-30APR21-56000-P,29,2021-04-30,1617276041978,60304.68,2819.24379
14957,6065ac8c5913664c58d4025c,58291.25,50000.0,1.02537065,24SEP21,0,0.4822,79.74,2021-04-01 13:20:43.998,0.86,BTC-24SEP21-50000-P,176,2021-09-24,1617276043998,65986.58,6136.75194
14959,6065ac8d5913664c58d40260,58286.77,60000.0,1.02537065,28MAY21,1,0.1562,75.11,2021-04-01 13:20:45.005,1.03,BTC-28MAY21-60000-C,57,2021-05-28,1617276045005,61302.18,7892.655675
14960,6065ac8e5913664c58d40262,58287.08,44000.0,1.02537065,30APR21,1,0.0795,86.63,2021-04-01 13:20:46.006,0.75,BTC-30APR21-44000-C,29,2021-04-30,1617276046006,60303.91,17292.146192500004
14961,6065ac8e5913664c58d40263,58287.08,56000.0,1.02537065,25JUN21,0,0.2329,77.64,2021-04-01 13:20:46.009,0.96,BTC-25JUN21-56000-P,85,2021-06-25,1617276046009,62291.58,5979.991680000001
14962,6065ac8e5913664c58d40261,58287.08,61000.0,1.02537065,3APR21,1,0.0055,66.6,2021-04-01 13:20:46.012,1.05,BTC-3APR21-61000-C,2,2021-04-03,1617276046012,58556.35,322.059925
14963,6065ac8f5913664c58d40265,58286.91,48000.0,1.02537065,24SEP21,0,0.4822,79.81,2021-04-01 13:20:47.013,0.82,BTC-24SEP21-48000-P,176,2021-09-24,1617276047013,65983.12,5361.1285
14967,6065ac905913664c58d40267,58287.34,62000.0,1.02537065,9APR21,1,0.0219,71.06,2021-04-01 13:20:48.024,1.06,BTC-9APR21-62000-C,8,2021-04-09,1617276048024,59033.57,1298.7385399999998
14972,6065ac925913664c58d4026d,58287.07,64000.0,1.02537065,24SEP21,1,0.4822,80.88,2021-04-01 13:20:50.074,1.1,BTC-24SEP21-64000-C,176,2021-09-24,1617276050074,65982.91,15357.522302500001
14977,6065ac955913664c58d40272,58285.0,70000.0,1.02537065,16APR21,1,0.0411,79.13,2021-04-01 13:20:53.056,1.2,BTC-16APR21-70000-C,15,2021-04-16,1617276053056,59455.89,832.38246
14983,6065ac975913664c58d40278,58284.87,58000.0,1.02537065,3APR21,0,0.0055,65.0,2021-04-01 13:20:55.327,1.0,BTC-3APR21-58000-P,2,2021-04-03,1617276055327,58555.13,775.8554724999999
14984,6065ac975913664c58d40279,58284.87,60000.0,1.02537065,3APR21,1,0.0055,65.08,2021-04-01 13:20:55.496,1.03,BTC-3APR21-60000-C,2,2021-04-03,1617276055496,58555.13,512.3573875
14986,6065ac985913664c58d4027a,58273.86,52000.0,1.02537065,16APR21,0,0.0411,73.04,2021-04-01 13:20:56.284,0.89,BTC-16APR21-52000-P,15,2021-04-16,1617276056284,59455.19,802.6450649999999
14988,6065ac995913664c58d4027c,58270.09,58000.0,1.02537065,16APR21,0,0.0411,67.91,2021-04-01 13:20:57.088,1.0,BTC-16APR21-58000-P,15,2021-04-16,1617276057088,59443.69,2526.356825
14991,6065ac9a5913664c58d4027f,58270.09,68000.0,1.02537065,25JUN21,1,0.2329,80.25,2021-04-01 13:20:57.452,1.17,BTC-25JUN21-68000-C,85,2021-06-25,1617276057452,62270.42,7379.04477
14992,6065ac9b5913664c58d40281,58271.18,72000.0,1.02537065,24SEP21,0,0.4822,82.25,2021-04-01 13:20:59.099,1.24,BTC-24SEP21-72000-P,176,2021-09-24,1617276059099,65957.02,18682.325915
15011,6065aca45913664c58d40296,58262.17,46000.0,1.02537065,2APR21,1,0.0027,133.59,2021-04-01 13:21:07.166,0.79,BTC-2APR21-46000-C,1,2021-04-02,1617276067166,58449.24,5479.61625
15012,6065aca35913664c58d40295,58262.17,64000.0,1.02537065,16APR21,0,0.0411,73.76,2021-04-01 13:21:07.169,1.1,BTC-16APR21-64000-P,15,2021-04-16,1617276067169,59427.41,0.0
15013,6065aca35913664c58d40294,58262.17,57000.0,1.02537065,3APR21,0,0.0055,65.0,2021-04-01 13:21:07.291,0.98,BTC-3APR21-57000-P,2,2021-04-03,1617276067291,58529.63,438.972225
15014,6065aca55913664c58d40299,58261.31,56000.0,1.02537065,30APR21,1,0.0795,71.86,2021-04-01 13:21:08.166,0.96,BTC-30APR21-56000-C,29,2021-04-30,1617276068166,60272.18,7081.98115
15015,6065aca45913664c58d40297,58261.31,58000.0,1.02537065,9APR21,0,0.0219,66.7,2021-04-01 13:21:08.439,1.0,BTC-9APR21-58000-P,8,2021-04-09,1617276068439,59001.12,1814.28444
15016,6065aca45913664c58d40298,58261.31,64000.0,1.02537065,25JUN21,1,0.2329,78.95,2021-04-01 13:21:08.493,1.1,BTC-25JUN21-64000-C,85,2021-06-25,1617276068493,62261.09,8700.987327499999
15017,6065aca55913664c58d4029a,58262.66,66000.0,1.02537065,16APR21,1,0.0411,75.37,2021-04-01 13:21:09.168,1.13,BTC-16APR21-66000-C,15,2021-04-16,1617276069168,59424.23,1381.6133475000001
15022,6065aca75913664c58d4029f,58261.91,45000.0,1.02537065,16APR21,0,0.0411,93.74,2021-04-01 13:21:11.183,0.77,BTC-16APR21-45000-P,15,2021-04-16,1617276071183,59424.49,311.9785725
15023,6065aca75913664c58d402a0,58261.91,50000.0,1.02537065,3APR21,0,0.0055,99.12,2021-04-01 13:21:11.186,0.86,BTC-3APR21-50000-P,2,2021-04-03,1617276071186,58528.27,43.8962025
15024,6065aca95913664c58d402a3,58262.2,55000.0,1.02537065,9APR21,0,0.0219,68.06,2021-04-01 13:21:12.188,0.94,BTC-9APR21-55000-P,8,2021-04-09,1617276072188,58997.78,796.47003
15025,6065aca85913664c58d402a2,58262.2,65000.0,1.02537065,28MAY21,0,0.1562,77.68,2021-04-01 13:21:12.191,1.12,BTC-28MAY21-65000-P,57,2021-05-28,1617276072191,61267.07,9542.346152499998
15032,6065acab5913664c58d402a9,58260.89,64000.0,1.02537065,31DEC21,1,0.7507,80.64,2021-04-01 13:21:15.212,1.1,BTC-31DEC21-64000-C,274,2021-12-31,1617276075212,69064.41,20891.984024999998
15034,6065acac5913664c58d402ab,58260.6,52000.0,1.02537065,30APR21,1,0.0795,73.51,2021-04-01 13:21:16.216,0.89,BTC-30APR21-52000-C,29,2021-04-30,1617276076216,60269.43,10607.419679999999
15037,6065acad5913664c58d402ae,58255.27,54000.0,1.02537065,16APR21,0,0.0411,69.49,2021-04-01 13:21:17.223,0.93,BTC-16APR21-54000-P,15,2021-04-16,1617276077223,59418.53,1143.8067025
15043,6065acb05913664c58d402b5,58245.02,74000.0,1.02537065,2APR21,1,0.0027,81.43,2021-04-01 13:21:20.245,1.27,BTC-2APR21-74000-C,1,2021-04-02,1617276080245,58433.82,14.608455000000001
15044,6065acb05913664c58d402b4,58245.02,48000.0,1.02537065,9APR21,1,0.0219,94.51,2021-04-01 13:21:20.248,0.82,BTC-9APR21-48000-C,8,2021-04-09,1617276080248,58982.38,4526.8976649999995
15045,6065acb15913664c58d402b6,58245.02,56000.0,1.02537065,25JUN21,1,0.2329,77.64,2021-04-01 13:21:20.825,0.96,BTC-25JUN21-56000-C,85,2021-06-25,1617276080825,62249.36,12605.4954
15046,6065acb15913664c58d402b8,58244.79,46000.0,1.02537065,2APR21,0,0.0027,133.56,2021-04-01 13:21:21.252,0.79,BTC-2APR21-46000-P,1,2021-04-02,1617276081252,58429.4,14.60735
15048,6065acb25913664c58d402b9,58240.11,66000.0,1.02537065,16APR21,0,0.0411,75.37,2021-04-01 13:21:22.258,1.13,BTC-16APR21-66000-P,15,2021-04-16,1617276082258,59404.07,0.0
15050,6065acb25913664c58d402ba,58240.11,42000.0,1.02537065,2APR21,0,0.0027,134.46,2021-04-01 13:21:22.281,0.72,BTC-2APR21-42000-P,1,2021-04-02,1617276082281,58425.18,14.606295000000001
15051,6065acb35913664c58d402bd,58239.32,58000.0,1.02537065,16APR21,1,0.0411,67.91,2021-04-01 13:21:23.265,1.0,BTC-16APR21-58000-C,15,2021-04-16,1617276083265,59400.15,4009.5101250000007
15056,6065acb55913664c58d402c1,58239.73,59000.0,1.02537065,2APR21,0,0.0027,65.04,2021-04-01 13:21:25.279,1.01,BTC-2APR21-59000-P,1,2021-04-02,1617276085279,58424.56,1037.03594
